0.0015383722214257,0.130487014873162
0.00369262638288984,0.61006703526513
0.0066310802493498,1.08964705642957
0.00990183502566093,1.5692270760281
0.0133805603978277,2.0488070964133
0.0168642891275985,2.52838711679806
0.0220906324343475,3.00796713718304
0.0341278689918335,3.48754715954969
0.0495147004819245,3.967127177953
0.068555842274301,4.44670719833798
0.0895729162439544,4.92628721872296
0.111696543860541,5.40586723910793
0.134381305499523,5.8854472594959
0.157384749568077,6.36502727989389
0.180585133102257,6.84460730043635
0.203915247082822,7.32418732101274
0.227335154368466,7.80376734103407
0.250819703424988,8.28334736141781
0.274352294709178,8.76292738180279
0.297921543983681,9.24250740218777
