3.909132178498469e-06, 0.0002882721633276016, 1.0236978125226254e-05, -5.498276446454123e-06, -0.00018454508479484927, -2.9981131719050756e-05, -1.156960381393037e-05, 1.3869132035384408e-05, 5.275598328236671e-05, 5.275598328236671e-05
0.0002882721633276016, 0.021258130028618056, 0.0007549081727980418, -0.0004054608474255633, -0.013608956769970655, -0.0022109064889640753, -0.0008531803397771152, 0.0010227550547682184, 0.003890398363332956, 0.003890398363332956
1.0236978125226254e-05, 0.0007549081727980418, 2.6807924713513724e-05, -1.4398524567265317e-05, -0.0004832745248559357, -7.851261496492523e-05, -3.0297717179323525e-05, 3.63195703749879e-05, 0.00013815389763664434, 0.00013815389763664434
-5.498276446454123e-06, -0.0004054608474255633, -1.4398524567265317e-05, 7.878653459025522e-05, 0.0026444046326604236, 0.0001199120531878485, 4.627360170719661e-05, -9.447788237374992e-05, -0.00035937891212994063, -0.00035937891212994063
-0.00018454508479484927, -0.013608956769970655, -0.0004832745248559357, 0.0026444046326604236, 0.08875724636962051, 0.004024748526012591, 0.0015531350294918159, -0.003171071695593936, -0.012062254864480643, -0.012062254864480643
-2.9981131719050756e-05, -0.0022109064889640753, -7.851261496492523e-05, 0.0001199120531878485, 0.004024748526012591, 0.0014137064696654199, 0.0005455439079648237, -0.0005375121685656979, -0.002044611220556072, -0.002044611220556072
-1.156960381393037e-05, -0.0008531803397771152, -3.0297717179323525e-05, 4.627360170719661e-05, 0.0015531350294918159, 0.0005455439079648237, 0.00021052330303614506, -0.000207423885587351, -0.0007890076331014273, -0.0007890076331014273
1.3869132035384408e-05, 0.0010227550547682184, 3.63195703749879e-05, -9.447788237374992e-05, -0.003171071695593936, -0.0005375121685656979, -0.000207423885587351, 0.0004199566007459756, 0.001597448445349678, 0.001597448445349678
5.275598328236671e-05, 0.003890398363332956, 0.00013815389763664434, -0.00035937891212994063, -0.012062254864480643, -0.002044611220556072, -0.0007890076331014273, 0.001597448445349678, 0.006076441067998993, 0.006076441067998993
5.275598328236671e-05, 0.003890398363332956, 0.00013815389763664434, -0.00035937891212994063, -0.012062254864480643, -0.002044611220556072, -0.0007890076331014273, 0.001597448445349678, 0.006076441067998993, 0.006076441067998993
